SalmGenRowID,FishTagID,BestEstimate,Prob1,2ndBestEstimate,Prob2,Comments
1435,ACHN009,F,0.720600009,LF,0.270599991,
1436,ACHN011,F,0.774699986,LF,0.224000007,
1437,ACHN012,F,1,,0,
1438,ACHN013,F,0.999199986,,0,
1439,ACHN014,F,0.985800028,,0,
1440,ACHN015,F,0.999899983,,0,
1441,ACHN016,F,1,,0,
1442,ACHN022,F,0.999599993,,0,
1443,ACHN023,F,0.698700011,LF,0.301200002,
1444,ACHN024,F,0.992299974,,0,
1445,ACHN025,F,0.855199993,LF,0.144800007,
1446,ACHN026,F,1,,0,
1447,ACHN027,F,0.992200017,,0,
1448,ACHN028,F,0.995500028,,0,
1449,ACHN029,F,1,,0,
1450,ACHN030,F,1,,0,
1451,ACHN031,F,0.996599972,,0,
1452,ACHN032,F,0.999599993,,0,
1453,ACHN035,S,0.603900015,F,0.389699996,
1454,ACHN036,F,0.999599993,,0,
1455,ACHN037,F,0.999599993,,0,
1456,ACHN038,F,1,,0,
1457,ACHN039,F,1,,0,
1458,ACHN040,F,0.999800026,,0,
1459,ACHN041,F,0.991400003,,0,
1460,ACHN042,F,0.996100008,,0,
1461,ACHN043,F,0.999199986,,0,
1462,ACHN044,F,0.999100029,,0,
1463,ACHN045,F,0.997900009,,0,
1464,ACHN046,F,0.99879998,,0,
1465,ACHN047,F,0.98089999,,0,
1466,ACHN048,F,0.801800013,LF,0.198200002,
1467,ACHN049,F,0.697099984,LF,0.302899987,
1468,ACHN050,F,0.967299998,,0,
1469,ACHN051,F,1,,0,
1470,ACHN052,F,0.910600007,,0,
1471,ACHN053,F,0.894500017,LF,0.105499998,
1472,ACHN054,F,0.962800026,,0,
1473,ACHN055,F,0.988799989,,0,
1474,ACHN056,F,0.729300022,S,0.254599988,
1475,ACHN057,F,1,,0,
1476,ACHN058,F,1,,0,
1477,ACHN059,F,0.99970001,,0,
1478,ACHN060,F,0.99970001,,0,
1479,ACHN061,F,0.999899983,,0,
1480,ACHN062,F,1,,0,
1481,ACHN063,F,0.899399996,LF,0.100599997,
1482,ACHN064,F,1,,0,
1483,ACHN065,F,0.999899983,,0,
1484,ACHN066,F,0.99970001,,0,
1485,ACHN067,F,0.501299977,LF,0.498600006,
1486,ACHN068,F,1,,0,
1487,ACHN069,F,0.999000013,,0,
1488,ACHN070,F,0.99879998,,0,
